flight_id;user_id
0000000644;MiAndrade1958
0000000644;Yasmin-FrAmorim1681
0000000644;TRamos842
0000000644;YasmAndrade
0000000644;LucianCardoso
0000000644;GabrieMarques-Oliveira
0000000644;MPacheco1386
0000000644;IgReis-Cunha
0000000644;CaetJesus556
0000000644;VítAlmeida-Pinho1922
0000000644;Iara-CCampos1930
0000000644;PetFerreira267
0000000644;DaniNogueira932
0000000644;SFonseca1515
0000000644;AlAmaral609
0000000644;CaetaCardoso-Lopes
0000000644;MaJesus
0000000644;Mia-LGuerreiro1353
0000000644;AndreAlves573
0000000644;CamilMiranda-Matos
0000000644;MélanSoares1199
0000000644;IsCosta515
0000000644;HeCorreia
0000000644;CaMatos
0000000644;BriVicente1685
0000000644;KeMendes
0000000644;VascFaria-Assunção
0000000644;NaRibeiro
0000000644;LetíciCunha
0000000644;XaviLeal
0000000644;ClaLopes
0000000644;CristianVicente61
0000000644;FSoares-Neto213
0000000644;MarcLoureiro1039
0000000644;LorenTeixeira1799
0000000644;BiPacheco449
0000000644;ClMoreira343
0000000644;Bianca-MargariAntunes
0000000644;IMoura1036
0000000644;SérgLeite398
0000000644;BenedAmorim
0000000644;CMarques-Marques1052
0000000644;PauNeto
0000000644;BryAlmeida
0000000644;ÂMiranda
0000000644;DaniBranco-Soares118
0000000644;BenediAbreu
0000000644;XaValente
0000000644;MiNogueira
0000000644;EricLima-Matos1357
0000000644;VMartins215
0000000644;AndreiReis1958
0000000644;HePinto
0000000644;FBrito974
0000000644;MelissLima
0000000644;LuEsteves
0000000644;VictórMaia
0000000644;FiBarbosa
0000000644;BCardoso
0000000644;SimãMarques
0000000644;LariPereira
0000000644;NúrBrito1973
0000000644;SeMoura-Mota
0000000644;CarVieira
0000000644;MárciSimões
0000000644;MarPinho
0000000644;GonçaVaz509
0000000644;MartPaiva260
0000000644;RHenriques1210
0000000644;FNunes
0000000644;RaqPinto
0000000644;FReis2017
0000000644;CésaAntunes1701
0000000644;GuilheMacedo283
0000000644;LBaptista86
0000000644;MélLoureiro139
0000000644;DaniCarneiro1044
0000000644;AlexandBorges
0000000644;LúciPires
0000000644;ACoelho
0000000644;GCarvalho
0000000644;SérgiRocha1703
0000000644;MNascimento1680
0000000644;NelFaria
0000000644;ECastro-Barros173
0000000644;VicenSilva-Matias
0000000644;MateAmorim
0000000644;LiNeves
0000000644;ISantos
0000000644;RodCoelho-Carvalho
0000000644;BBarbosa1523
0000000644;CTorres
0000000644;CarlSá
0000000644;CDomingues465
0000000644;LAmaral1334
0000000644;CristLoureiro
0000000644;LisanAndrade
0000000644;NáPaiva1724
0000000644;FranciscLima1558
0000000644;VBranco1593
0000000645;BruBrito1874
0000000645;MadalenCorreia310
0000000645;Gabriela-Brito
0000000645;LFigueiredo
0000000645;DuSantos1917
0000000645;AntVaz
0000000645;PeAssunção466
0000000645;RodrigCosta
0000000645;MarcoGonçalves
0000000645;IGonçalves
0000000645;JosGomes
0000000645;RúMatos697
0000000645;LuciPaiva
0000000645;GabrieCarneiro
0000000645;BryaEsteves1458
0000000645;InCarneiro316
0000000645;NelGonçalves1422
0000000645;ArtuHenriques74
0000000645;IgGaspar
0000000645;BNunes
0000000645;LisaRodrigues576
0000000645;GiCarneiro
0000000645;ÁlvaCarvalho1186
0000000645;JúlNeves1717
0000000645;FábBrito1109
0000000645;RafCosta
0000000645;CaAlves
0000000645;EvGonçalves
0000000645;CésNeto
0000000645;ArianSousa
0000000645;JBaptista
0000000645;CaPinto
0000000645;MadalCampos
0000000645;FNeves170
0000000645;LetíLeite
0000000645;NuSá29
0000000645;FilipCosta
0000000645;KeBranco1270
0000000645;AMarques-Brito650
0000000645;ManueAbreu1626
0000000645;CaSá
0000000645;TiagGuerreiro
0000000645;LiJesus688
0000000645;JoaSoares994
0000000645;LiSantos1508
0000000645;YasmAmaral
0000000645;ÉriNogueira488
0000000645;LetíciOliveira668
0000000645;ClaraMagalhães
0000000645;AndreGarcia71
0000000645;MPereira
0000000645;DaFreitas1816
0000000645;ConsLopes
0000000645;SandrAndrade
0000000645;MatAbreu
0000000645;BruMarques1064
0000000645;FrederiSantos327
0000000645;MargaAbreu
0000000645;LiAntunes
0000000645;EdgMacedo
0000000645;MRamos242
0000000645;DiogMoura
0000000645;CMota762
0000000645;GaspaCampos514
0000000645;DiVaz1816
0000000645;LGarcia1208
0000000645;SarMachado1287
0000000645;KyaAnjos120
0000000645;AnLeite
0000000645;MVieira669
0000000645;NAssunção
0000000645;MárAssunção
0000000645;KyTorres
0000000645;VBranco1593
0000000645;WilliAlmeida812
0000000645;AniRibeiro185
0000000645;TiaVicente841
0000000645;ISoares1616
0000000645;MartNunes1047
0000000645;TPires1223
0000000645;SMaia1485
0000000645;RodrAbreu740
0000000645;GNascimento
0000000645;CláuMartins399
0000000645;BryCampos
0000000645;JaiGaspar
0000000645;STavares
0000000645;MatLoureiro
0000000645;VAlves
0000000645;CFernandes1142
0000000645;FiAmaral
0000000645;InêTavares761
0000000645;HenMachado-Mendes
0000000645;TiJesus
0000000645;FMorais-Garcia1842
0000000645;CarminhSousa
0000000645;JéssMagalhães1454
0000000645;FernandCarneiro
0000000645;MaurCosta1695
0000000645;DiogGarcia
0000000645;NáMatos1057
0000000645;FilipRocha204
0000000645;PatrAraújo139
0000000645;ViSilva
0000000645;LariCoelho
0000000645;ÍrValente
0000000646;LuMorais119
0000000646;LeoJesus1604
0000000646;PaPinto187
0000000646;CPinho
0000000646;PeAssunção466
0000000646;JValente
0000000646;JorAzevedo1573
0000000646;DiAraújo
0000000646;SaAndrade
0000000646;AfonsFaria
0000000646;IvMoura
0000000646;CaroFreitas76
0000000646;TiLopes1295
0000000646;DeLourenço
0000000646;RitAlmeida81
0000000646;GaspMarques
0000000646;BárFreitas
0000000646;FilipAndrade1247
0000000646;BáGomes
0000000646;WiCoelho-Pereira
0000000646;NCampos
0000000646;JoRodrigues
0000000646;MiguReis1839
0000000646;FrancAntunes488
0000000646;SimMiranda
0000000646;Anita-IsabMarques1352
0000000646;ToFerreira
0000000646;JorgMorais
0000000646;RicaMoura
0000000646;DeniRamos1596
0000000646;RFerreira1854
0000000646;MiriAmorim
0000000646;FloBranco
0000000646;RPaiva387
0000000646;KyaLima1560
0000000646;WiCampos
0000000646;JúGarcia1106
0000000646;MNunes
0000000646;MáGaspar
0000000646;DaAlves
0000000646;LiNeves
0000000646;LMoura
0000000646;EduaAlmeida634
0000000646;JaNeto729
0000000646;EmíliFernandes
0000000646;Gabriela-Brito
0000000646;MelissAlmeida
0000000646;MiRibeiro
0000000646;MatiLeal
0000000646;JosMelo1395
0000000646;SalvaMarques
0000000646;TaCruz
0000000646;KévValente480
0000000646;LVaz893
0000000646;LaPaiva
0000000646;AdrianMaia
0000000646;CMartins
0000000646;MLopes
0000000646;JLoureiro
0000000646;DanieAmorim
0000000646;SPacheco
0000000646;ViBranco122
0000000646;BernaRibeiro633
0000000646;SMaia1485
0000000647;ValentinaAmaral720
0000000647;AHenriques704
0000000647;GiAmaral257
0000000647;CBarros1512
0000000647;ACoelho
0000000647;GiCarneiro
0000000647;ViolNunes1607
0000000647;SMendes
0000000647;TatianSoares416
0000000647;NaiaAmorim813
0000000647;RúbeBorges
0000000647;HeSousa1731
0000000647;RafaelCosta728
0000000647;TLeite
0000000647;JorgGomes80
0000000647;FlorVicente1892
0000000647;MauCampos355
0000000647;EmPereira1135
0000000647;AnOliveira
0000000647;KPacheco
0000000647;MarcoSousa58
0000000647;VLima
0000000647;NAlves-Domingues1689
0000000647;AlíCruz
0000000647;BernaMonteiro
0000000647;LPires1720
0000000647;LeMendes1803
0000000647;Pilar-Pacheco
0000000647;Irina-BeSantos
0000000647;MaLeite
0000000647;FaPereira
0000000647;DeLoureiro949
0000000647;NaMorais
0000000647;MaGarcia795
0000000647;HuNeto
0000000647;MárciPacheco
0000000647;MarSá
0000000647;JReis126
0000000647;IsaAntunes
0000000647;NaiAssunção
0000000647;AlCorreia278
0000000647;DaCorreia1968
0000000647;SJesus
0000000647;InêFonseca-Pereira
0000000647;RodValente1791
0000000647;PaulSilva
0000000647;MaTeixeira1593
0000000647;RúMiranda
0000000647;MadaleRamos185
0000000647;DCardoso
0000000647;FraLima682
0000000647;MMatos1637
0000000647;LarAssunção1924
0000000647;IvMoura536
0000000647;JMoura
0000000647;SaSantos1184
0000000647;WilsNeto
0000000647;FabiVicente
0000000647;LuAlmeida1564
0000000647;CarlMiranda
0000000647;LNogueira581
0000000647;SalCorreia992
0000000647;AlexanMoreira
0000000647;MMelo816
0000000647;LeoFigueiredo
0000000647;EdGaspar
0000000648;DiSimões
0000000648;JéssiRodrigues
0000000648;ÍriFaria
0000000648;DiBrito-Freitas1878
0000000648;ViolAraújo-Martins632
0000000648;RafaMagalhães1394
0000000648;EvPires1368
0000000648;JLeite
0000000648;MiAbreu
0000000648;LiMoura1307
0000000648;JaiGonçalves
0000000648;PMagalhães1702
0000000648;EduarAmaral
0000000648;SalomLopes800
0000000648;CarminBarros890
0000000648;BrunMartins86
0000000648;MarcoSoares630
0000000648;Eduarda-Campos160
0000000648;LisTeixeira-Moura1896
0000000648;XaCastro360
0000000648;RafAraújo727
0000000648;ArianNeto
0000000648;AEsteves613
0000000648;RMachado1508
0000000648;BernaNunes1671
0000000648;HugPaiva
0000000648;JGuerreiro
0000000648;SebaCampos
0000000648;KeAnjos1125
0000000648;CarloBarbosa277
0000000648;DianAzevedo469
0000000648;LorLopes
0000000648;ÂngelPinho330
0000000648;LuciLima-Amorim1640
0000000648;DuartLopes786
0000000648;LuPacheco
0000000648;AndreiPereira
0000000648;BrCastro873
0000000648;NúrMiranda
0000000648;FilLima
0000000648;ViBorges841
0000000648;BruVaz666
0000000648;AnMatias
0000000648;GiPinho
0000000648;CaetanMaia
0000000648;TatiMacedo853
0000000648;JMagalhães
0000000648;MarCoelho538
0000000648;MáAssunção442
0000000648;Kelly-Rocha
0000000648;JoMelo-Esteves
0000000648;MaLima-Melo1656
0000000648;NNeto1784
0000000649;AlEsteves
0000000649;ÂngeVaz403
0000000649;DenAmaral767
0000000649;LourençCunha
0000000649;MiMagalhães1913
0000000649;DaVieira
0000000649;SaPinto-Torres1831
0000000649;ErikReis
0000000649;DAraújo
0000000649;SérgiGuerreiro1006
0000000649;BáHenriques1697
0000000649;SimAmorim
0000000649;TMoura1413
0000000649;DiReis-Correia1542
0000000649;JoaCorreia1735
0000000649;MaCosta74
0000000649;TLeite
0000000649;AfonsCunha-Ferreira878
0000000649;DCruz224
0000000649;IrinMachado1720
0000000649;TomAbreu
0000000649;AnitFerreira
0000000649;MarRibeiro126
0000000649;ErFigueiredo
0000000649;EduVicente1125
0000000649;JoPires389
0000000649;PaulSilva
0000000649;MaMoura
0000000649;FlLeal503
0000000649;AlicSá1830
0000000649;IgoJesus-Campos
0000000649;DiAmaral-Vaz1008
0000000649;PedMoreira892
0000000649;RenatPires
0000000649;VítoMaia
0000000649;EricDomingues
0000000649;CarlotSilva
0000000649;VAnjos
0000000649;CaeCorreia
0000000649;CarolNogueira
0000000649;HeleAmaral
0000000649;Leonor-LaurMartins1893
0000000649;JuliMaia1685
0000000649;RenEsteves638
0000000649;RodrMaia330
0000000649;MeliCorreia-Martins
0000000649;BrMagalhães1059
0000000649;TomLopes-Leite
0000000649;Mia-ConstaVaz578
0000000649;EmíPereira
0000000649;NáPereira
0000000649;AlicMoreira
0000000649;GMatias1835
0000000649;RitNeves
0000000649;GabLima1338
0000000649;ValenGaspar965
0000000649;MaSousa251
0000000649;SaMartins1474
0000000649;RicarFerreira1541
0000000649;HeLima
0000000649;BriaGonçalves
0000000649;LuTorres733
0000000649;LisaPacheco1036
0000000649;Yasmin-LLeal
0000000649;RenatBranco1658
0000000649;LariFaria
0000000649;RaVicente
0000000649;NNunes
0000000649;TiCampos
0000000649;JorgLoureiro285
0000000649;WRocha
0000000649;LAmorim955
0000000649;LarissBarbosa
0000000649;LeBaptista841
0000000649;MelisMiranda
0000000649;DavCarvalho1545
0000000649;MaraMaia364
0000000649;CésaRamos1328
0000000649;SaFonseca1041
0000000649;LeaFernandes1970
0000000649;SaEsteves35
0000000649;SandrBrito
0000000649;RenaFernandes147
0000000649;YLoureiro936
0000000649;EmanueAlmeida1869
0000000649;DeniMoreira1389
0000000649;ClLima502
0000000649;EduaSoares-Lourenço
0000000649;MariaCarvalho
0000000649;SoraGonçalves-Costa272
0000000649;MaTorres
0000000649;NunPereira
0000000649;AnBatista
0000000649;FSimões
0000000649;LarBatista1065
0000000649;TatiAmaral2013
0000000649;AniSá357
0000000649;NicolNeves1918
0000000649;NaiarSousa
0000000649;GonçCosta1775
0000000649;RúbeGonçalves-Ramos
0000000649;DiaRodrigues1608
0000000649;FranPinho1817
0000000649;Kyara-NádiSá1060
0000000649;JúAmorim1371
0000000649;KyarAraújo
0000000649;DNogueira2016
0000000649;NúriMonteiro1122
0000000649;MárPinho1345
0000000649;RicVaz
0000000649;InCunha
0000000649;LuSousa1617
0000000649;GiSantos
0000000649;EMonteiro73
0000000649;LTeixeira965
0000000649;DAbreu
0000000649;MélanPereira1855
0000000649;LMota119
0000000649;ToCardoso
0000000650;EmmFerreira
0000000650;NelPinto
0000000650;EvAlmeida
0000000650;FáCampos545
0000000650;PeBarros840
0000000650;NúrMiranda
0000000650;MiriSoares721
0000000650;MéMarques1202
0000000650;MartiLima
0000000650;JúRodrigues1800
0000000650;FabianCarvalho
0000000650;JoaNeto
0000000650;BáBarbosa
0000000650;KyLoureiro1957
0000000650;BGaspar
0000000650;PeOliveira
0000000650;ÂngeAlves751
0000000650;LuPereira
0000000650;FLourenço1888
0000000650;TValente8
0000000650;RMota1251
0000000650;LMelo181
0000000650;LuTeixeira571
0000000650;ToMelo1767
0000000650;YasmiPinto
0000000650;JMacedo
0000000650;JValente
0000000650;MarCardoso-Tavares131
0000000650;ValentiSimões1250
0000000650;JorgGomes80
0000000650;TeresBarros
0000000650;LoureRodrigues
0000000650;TiaLopes
0000000650;MateRocha1294
0000000650;SMoreira1017
0000000650;ViGaspar-Macedo
0000000650;ECarvalho473
0000000650;RitLourenço939
0000000650;ÉriGaspar
0000000650;SofiTeixeira
0000000650;MariaLourenço
0000000650;GuCoelho882
0000000650;MPires1088
0000000650;FernanLourenço
0000000650;ÁlvarVieira298
0000000650;BárbarNascimento313
0000000650;JosFernandes1100
0000000650;KéVieira1306
0000000650;LuanAlmeida62
0000000650;LePaiva1398
0000000650;ConstaCarneiro1718
0000000650;EmGarcia
0000000650;AnLeite
0000000650;RúbeBorges
0000000650;EMartins1379
0000000650;MélaBorges792
0000000650;CarmiVicente1971
0000000650;LCruz-Brito
0000000650;BFaria
0000000650;YarCarvalho
0000000650;JoMorais1581
0000000650;MPinheiro
0000000650;MariMoura969
0000000650;AlicBarros690
0000000650;MarcBrito103
0000000650;LisandAmaral1332
0000000650;ArianMendes
0000000650;MelissaCampos
0000000650;MateLeite-Pires1809
0000000650;NaAssunção30
0000000650;SofiSoares
0000000650;BJesus1873
0000000650;XaviLima1090
0000000650;CristiaFonseca
0000000650;GabrFonseca
0000000650;WilNunes
0000000650;LuíCorreia-Tavares
0000000650;VioRamos1024
0000000650;CristianBatista-Nogueira626
0000000650;GabrieNogueira1
0000000650;LeonardPacheco1566
0000000650;ArtuPires78
0000000651;InHenriques
0000000651;IarMacedo1779
0000000651;NoTorres-Lima73
0000000651;RicarFerreira1541
0000000651;MGaspar
0000000651;MigueAssunção1370
0000000651;MPinho-Mendes222
0000000651;KeCarneiro229
0000000651;VPinho-Nunes
0000000651;EduardMota
0000000651;JMorais
0000000651;CaetaVaz1766
0000000651;BryaEsteves1458
0000000651;LuBrito27
0000000651;LSoares
0000000651;HeleMatos
0000000651;MargaridMatias
0000000651;SMoreira1017
0000000651;STeixeira741
0000000651;RAntunes699
0000000651;MicaeMonteiro
0000000651;PedValente-Matias
0000000651;Íris-LMonteiro
0000000651;LuCosta
0000000651;LucLoureiro982
0000000651;IsaaTorres
0000000651;VítoRibeiro264
0000000651;IgJesus1355
0000000651;XaviNeves-Alves
0000000651;IPires
0000000651;MaSantos
0000000651;EmAmaral
0000000651;ArAssunção277
0000000651;AndrRocha214
0000000651;WilMonteiro-Matos
0000000651;DGaspar1106
0000000651;ToMiranda
0000000651;ValentinNunes
0000000651;JMagalhães
0000000651;PiCarneiro245
0000000651;MarBranco1858
0000000651;BrunSimões
0000000651;BryaMiranda
0000000651;LuíAlves-Garcia1691
0000000651;LúcAlmeida-Nogueira
0000000651;LourençLoureiro
0000000651;TomPereira
0000000651;AlíMota444
0000000651;VBranco1593
0000000651;FábiAlmeida
0000000651;LuBrito11
0000000651;EriCruz337
0000000651;LourAnjos-Lopes
0000000651;MicCoelho534
0000000651;JaCruz-Branco
0000000651;LeaLima-Matos1345
0000000651;AndreiBarbosa-Alves637
0000000651;FValente
0000000651;ValPires-Gaspar1687
0000000652;XCarvalho1273
0000000652;RenEsteves638
0000000652;LouFaria
0000000652;DaviCarvalho
0000000652;CarmPaiva1503
0000000652;KéLima-Moura72
0000000652;RiTorres
0000000652;LuFernandes744
0000000652;TPereira
0000000652;LourenAlves-Pereira1681
0000000652;SebBarros332
0000000652;LeoSimões
0000000652;ErikNeto
0000000652;IsaCarneiro-Pereira724
0000000652;VLeite1791
0000000652;FrederMendes
0000000652;GoNogueira
0000000652;NaiarCampos-Moreira
0000000652;MaMacedo1937
;RenatCarneiro
0000000652;RodrigMacedo1653
0000000652;LiMachado2020
0000000652;EmíLima
0000000652;KévMachado
0000000652;MargarLima1945
0000000652;MaAmaral1550
0000000652;DieCorreia1374
0000000652;MárcSousa1973
0000000652;IsAssunção1781
0000000652;ConsAnjos62
0000000652;PetFigueiredo1158
0000000652;MMoreira
0000000652;SalGomes
0000000652;PilFonseca
0000000652;FilLeite
0000000652;VNogueira1480
0000000652;SalvMonteiro-Maia90
0000000652;GuilSilva354
0000000652;BeRocha-Valente
0000000652;NádVicente1525
0000000652;EnzGuerreiro
0000000652;ConstAlmeida1443
0000000653;SalPires1730
0000000653;MarcoLeal
0000000653;GabrieGomes
0000000653;Emma-Figueiredo1787
0000000653;CaMatos
0000000653;LuMonteiro-Monteiro
0000000653;AliRamos903
0000000653;LisandAmaral1332
0000000653;KyarMacedo
0000000653;ViMendes1499
0000000653;JosCardoso-Fonseca870
0000000653;NaiaPaiva
0000000653;DeFreitas
0000000653;LeoPinheiro1436
0000000653;MMoura-Miranda497
0000000653;FGomes
0000000653;AlexanPinho315
0000000653;EduarPires-Esteves
0000000653;SalomCarneiro
0000000653;JoAbreu
0000000653;PatríciLopes-Macedo1192
0000000653;MMaia
0000000653;IPinheiro1043
0000000653;LeaVicente1056
0000000653;PatríGaspar
;DaniFerreira
0000000653;HGonçalves-Batista1037
0000000653;InSilva
0000000653;IsLoureiro
0000000653;MMendes323
0000000653;CéCarneiro
0000000653;MaAnjos
0000000653;BTavares978
0000000653;CamRamos
0000000653;VicenAlmeida
0000000653;CristiaFonseca
0000000653;DuarGaspar
0000000653;NoLima
0000000653;MaMacedo1937
0000000653;JBarbosa475
0000000653;DéboAnjos
0000000653;VioRibeiro
0000000653;HenrMiranda
0000000653;SPires
0000000653;SandFigueiredo
0000000653;JVaz-Carneiro867
0000000653;NunMota865
0000000653;DiCastro
0000000653;MGuerreiro63
0000000653;JulianRocha1557
0000000653;AdrianMaia
0000000653;RúbeBrito
0000000653;LuíCardoso1779
0000000653;BernarSá
0000000653;RodriCastro
0000000653;CrisPinho
0000000653;BernarLourenço-Costa1909
0000000653;DieFreitas879
0000000653;IsMacedo
0000000653;FGarcia1122
0000000653;FlCastro
0000000653;KelVieira52
0000000653;MiMarques1182
0000000653;MicaeMonteiro
0000000653;SCampos
0000000653;LAraújo
0000000653;SimMoreira
0000000653;EdCoelho1184
0000000653;BenjamiAzevedo
0000000653;DinMatias511
0000000653;LuanMarques
0000000653;EmmSimões-Matos928
0000000653;RodCruz
0000000653;LucOliveira694
0000000653;MaBatista
0000000653;EmaPereira
0000000653;JGaspar-Gomes
0000000653;BenjMagalhães-Leal
0000000653;KTorres1839
0000000653;AméliLoureiro-Matos
0000000654;IrVaz1755
0000000654;ReMagalhães165
0000000654;Filipa-CataLoureiro964
0000000654;LoEsteves1773
0000000654;MateSilva-Faria
0000000654;BenBaptista1220
0000000654;CGonçalves829
0000000654;FVaz1395
0000000654;JFigueiredo
0000000654;ClLoureiro
0000000654;JoaAssunção
0000000654;RenatRibeiro
0000000654;JorgHenriques-Freitas833
0000000654;GaRibeiro828
0000000654;LetícGaspar107
0000000654;ToMacedo83
0000000654;FiliCorreia
0000000654;AmélNogueira-Melo
0000000654;AndFaria
0000000654;Eduarda-NiAmaral
0000000654;MMartins
0000000654;LeoBarros
0000000654;SérgLeite398
0000000654;AnMagalhães
0000000654;LeonHenriques1837
0000000654;Kyara-ErJesus1835
0000000654;LMoreira
0000000654;FranciscPereira342
0000000654;DFerreira
0000000654;RenaBranco
0000000654;RafaGonçalves256
0000000654;MatiaNunes
0000000654;CéEsteves-Machado1978
0000000654;PeOliveira
0000000654;KéMatias606
0000000654;RuBrito
0000000654;NuCoelho
0000000654;ICoelho
0000000654;ÍriJesus
0000000654;MatSoares
0000000654;BeneOliveira
0000000654;LucSousa
0000000654;CláudGuerreiro
0000000654;NúrAmorim
0000000654;LeAnjos
0000000654;YMagalhães635
0000000654;JéssCarneiro1420
0000000654;EmAntunes1012
0000000654;ÂFernandes
0000000654;VictóriRocha1435
0000000654;MarcBorges558
0000000654;DiogMoura
0000000654;EduarPacheco
0000000654;EnzAssunção530
0000000654;CláReis
0000000654;SoMagalhães
0000000654;PilGomes1448
0000000654;RoCorreia1331
0000000654;TomAbreu
0000000654;VicGomes1140
0000000654;ClarMachado
0000000654;VLourenço
0000000654;LReis1304
0000000654;LeMiranda
0000000654;BrTorres
0000000654;ITorres
0000000654;RVicente669
0000000654;EBaptista583
0000000654;ValPires-Gaspar1687
0000000654;GaMachado
0000000654;AfonsFaria
0000000654;DanCosta
0000000654;SebasMelo
0000000654;MarcLoureiro1039
0000000654;PilFonseca
0000000654;DAlves
0000000654;VEsteves1272
0000000654;NeHenriques426
0000000654;NAmorim
0000000654;RúbCarneiro632
0000000654;ErMoura351
0000000654;IvTeixeira943
0000000654;RoPires
0000000655;JAlmeida
0000000655;Flor-Torres
0000000655;GGaspar
0000000655;MiriLeal708
0000000655;CatBaptista580
0000000655;NoCardoso
0000000655;AmAntunes103
0000000655;NoCorreia-Nunes346
0000000655;IsaaNogueira708
0000000655;RuFreitas56
0000000655;PeLourenço879
0000000655;LTorres
0000000655;VMota1349
0000000655;SalvaFerreira
0000000655;EmílAmorim
0000000655;ArtuMacedo
0000000655;LuíEsteves708
0000000655;IgTavares-Abreu
0000000655;RafaeAssunção-Mendes1495
0000000655;JoaquBarbosa
0000000655;Lia-FlSantos1014
0000000655;LucMonteiro
0000000655;AlexandLima2005
0000000655;ÉriCampos
0000000655;JorgMagalhães
0000000655;JorHenriques-Simões
0000000655;MiCardoso1503
0000000655;CláuAbreu
0000000655;JuMartins-Ribeiro
0000000655;ViceCarneiro-Nunes
0000000655;InêFonseca-Pereira
0000000655;WRocha
0000000655;FlMarques
0000000655;RafaelOliveira-Alves
0000000655;AndrDomingues
0000000655;SimCardoso231
0000000655;ÁlReis
0000000655;ReAlves
0000000655;MaFaria1422
0000000655;ConstRibeiro
0000000655;EdSousa
0000000655;FiliPaiva1840
0000000655;DaEsteves
0000000655;IMota-Pereira
0000000655;MargaridNascimento1469
0000000655;AlMatos1136
0000000655;JNeto458
0000000655;MartBarros1402
0000000655;EduRodrigues
0000000655;TeresPinheiro2016
0000000655;DLeal
0000000655;CBranco
0000000655;YOliveira-Anjos
0000000655;RReis1021
0000000655;PaFerreira1143
0000000655;GFonseca531
0000000655;LunHenriques1674
0000000655;VítoMaia
0000000655;InêFaria
0000000655;RitTorres
0000000655;NoMota1354
0000000655;NicEsteves
0000000655;BárFreitas
0000000655;JoPaiva
0000000655;FilipRocha204
0000000655;AMonteiro
0000000655;HenriBrito
0000000655;CrisMoreira1567
0000000655;BrunTavares
0000000655;Catarina-AlicGuerreiro
0000000655;FernanNunes
0000000655;MariAmaral662
0000000655;JoSilva
0000000655;MarPereira1670
0000000655;PedrRocha
0000000655;AlícGaspar1748
0000000655;IvAndrade1569
0000000655;SalvaTeixeira1630
0000000655;DaniSilva
0000000655;JBarros
0000000655;KellAntunes
0000000655;XaviValente1050
0000000655;IrSilva1747
0000000655;PetPinho
0000000655;EdgaVicente301
0000000655;ValenBrito437
0000000655;VítoTeixeira265
0000000655;AndrFigueiredo
0000000655;NoEsteves826
0000000655;MicDomingues2005
0000000655;JosMelo1395
0000000655;LucAlmeida
0000000655;SimãNogueira
0000000655;MicBatista144
0000000655;BernardCastro29
0000000655;BárbNascimento
0000000655;RLoureiro
0000000655;CaMarques
0000000655;EriMota
0000000655;JoaquPinho
0000000655;ENeto1206
0000000655;JoanGuerreiro
0000000655;CTavares1392
0000000655;NBarbosa
0000000655;LorGuerreiro
0000000655;ÂngelMartins
0000000655;PeMoura357
0000000655;LuCardoso
0000000655;LisandrAbreu
0000000655;JaCruz-Branco
0000000655;Érica-BiAnjos
0000000655;IvaCarneiro-Alves840
0000000655;MatildCastro
0000000655;MarcCarneiro
0000000655;DiNogueira1551
0000000655;ViceMelo
0000000655;ValenFreitas
0000000656;HugCruz-Vicente1727
0000000656;JéssicRamos1385
0000000656;EmFerreira1449
0000000656;Lúcia-BrunHenriques
0000000656;SoraiPereira
0000000656;DeniCampos
0000000656;FloFerreira804
0000000656;DaniSilva
0000000656;ÁlvaMoura1482
0000000656;ÂnJesus1515
0000000656;IgoReis967
0000000656;JoFreitas-Anjos284
0000000656;ÁlNogueira-Barbosa443
0000000656;BriaMoreira1616
0000000656;FloBranco
0000000656;IsabelLima
0000000656;MicaeSoares
0000000656;PaPaiva1670
0000000656;IsabelFernandes
0000000656;IsaBatista
0000000656;RenatGuerreiro702
0000000656;LiBorges
0000000656;EmFaria
0000000656;GustaSimões
0000000656;ICastro188
0000000656;TLeal-Marques
0000000656;SFaria1141
0000000656;WilliaCruz1032
0000000656;MiriAntunes
0000000656;BárbMiranda141
0000000656;ValentBatista-Paiva
0000000656;JoaAzevedo
0000000656;Fabiana-YasmGonçalves863
0000000656;NLopes86
0000000656;MárLoureiro
0000000656;VaMiranda
0000000656;MFreitas-Guerreiro
0000000656;EmmNeves
0000000656;MMota
0000000656;RiCarneiro
0000000656;CrVicente
0000000656;AlexaSantos
0000000656;GonçMagalhães1785
0000000656;NúriCruz
0000000656;NPereira612
0000000656;RicBrito-Vicente615
0000000656;GuilLima1497
0000000656;JoãFaria
0000000656;FranciscAraújo900
0000000656;ManPereira
0000000656;ErBorges1626
0000000656;CLourenço
0000000656;SebCorreia
0000000656;HugSimões1864
0000000656;IsabelNeto944
0000000656;PilaPinheiro
0000000656;Emília-AlexSantos1319
0000000656;LucaCunha
0000000656;EmanCastro
0000000656;RReis
0000000656;IAntunes
0000000656;KeviCampos1965
0000000656;RodReis
0000000656;MSoares
0000000656;FernanBrito1288
0000000656;YCoelho
0000000656;LisLoureiro
0000000656;CaPinto
0000000656;EMachado
0000000656;PatríBranco
0000000656;LeoSimões
0000000656;BMarques442
0000000656;AndrCoelho
0000000656;GabrieAntunes
0000000656;TCruz728
0000000656;AnFernandes1585
0000000656;AnitFerreira
0000000656;DéboAnjos
0000000657;MelisVicente853
0000000657;AntóniPires-Freitas1770
0000000657;Patrícia-VMoura
0000000657;GonVieira-Melo532
0000000657;RúbeSoares1676
0000000657;DieSá-Rodrigues13
0000000657;ALima1306
0000000657;GustaFerreira
0000000657;SJesus1645
0000000657;MelissCunha1360
0000000657;NunPereira
0000000657;FrancBorges
